mid_date, v [m/yr], satellite, dt (days)
2017-12-07,3647, Sentinel 1,12
2016-11-13,3353, Sentinel 1,12
2020-05-07,3610, Sentinel 1,12
2021-01-26,3925, Sentinel 1,6
2021-09-08,3494, Sentinel 1,6
2019-11-06,3465, Sentinel 1,6
2022-07-02,3581, Sentinel 1,12
2019-06-30,3378, Sentinel 1,12
2018-06-27,3644, Sentinel 1,6
2019-06-28,3531, Sentinel 1,6
2021-04-06,3607, Sentinel 1,6
2016-10-14,3194, Sentinel 1,12
2016-05-10,3387, Sentinel 1,12
2019-11-07,3316, Sentinel 1,6
2020-01-13,3592, Sentinel 1,6
2020-08-27,3793, Sentinel 1,6
2021-06-30,3861, Sentinel 2,10
2021-07-11,3653, Sentinel 1,6
2020-01-27,3422, Sentinel 1,12
2021-06-26,3622, Sentinel 1,12
2018-11-29,3684, Sentinel 1,6
2017-07-28,3516, Sentinel 1,12
2017-10-08,3560, Sentinel 1,12
2022-10-20,3503, Sentinel 1,12
2018-01-23,4002, Sentinel 1,6
2021-12-13,3536, Sentinel 1,6
2017-08-10,3817, Sentinel 2,10
2019-12-01,3562, Sentinel 1,6
2018-06-02,4117, Sentinel 1,6
2021-08-12,3716, Sentinel 1,12
2018-01-29,3549, Sentinel 1,6
2021-05-02,3455, Sentinel 1,12
2016-03-30,3446, Sentinel 1,12
2022-06-08,3735, Sentinel 2,5
2019-01-07,3596, Sentinel 1,12
2018-05-04,3749, Sentinel 1,6
2020-01-14,3381, Sentinel 1,12
2019-09-29,3449, Sentinel 1,12
2019-07-27,3495, Sentinel 1,6
2019-08-18,3756, Sentinel 2,5
2022-05-16,3853, Sentinel 2,5
2020-04-07,3455, Sentinel 1,12
2018-11-18,3860, Sentinel 1,6
2021-04-03,3536, Sentinel 1,12
2020-05-28,3489, Sentinel 1,6
2020-08-24,3501, Sentinel 1,12
2019-07-09,3518, Sentinel 1,6
2018-11-23,3416, Sentinel 1,6
2019-07-03,3408, Sentinel 1,6
2020-10-04,3626, Sentinel 1,12
2021-01-29,3288, Sentinel 1,6
2018-12-19,4072, Sentinel 1,6
2018-01-08,3892, Sentinel 1,12
2020-07-01,3629, Sentinel 1,12
2018-12-17,3616, Sentinel 1,6
2022-10-09,3593, Sentinel 2,5
2020-01-09,3625, Sentinel 1,12
2021-01-14,4018, Sentinel 1,6
2022-05-09,3913, Sentinel 2,10
2022-09-12,3563, Sentinel 1,12
2016-04-19,3578, Sentinel 2,10
2016-08-16,3347, Sentinel 1,12
2019-04-01,3349, Sentinel 1,12
2020-09-13,3319, Sentinel 1,6
2017-11-28,3568, Sentinel 1,6
2017-06-11,3440, Sentinel 1,12
2021-08-06,3555, Sentinel 1,12
2018-03-17,3665, Sentinel 1,6
2022-09-07,3520, Sentinel 1,12
2020-11-04,3620, Sentinel 1,12
2022-05-24,3983, Sentinel 2,5
2021-01-19,3865, Sentinel 1,6
2017-03-04,3160, Sentinel 1,6
2017-07-31,3921, Sentinel 2,5
2021-10-11,3921, Sentinel 2,5
2020-07-31,3584, Sentinel 1,12
2020-01-02,3499, Sentinel 1,12
2021-11-11,3569, Sentinel 1,12
2017-01-23,3612, Sentinel 1,6
2021-08-01,3630, Sentinel 1,12
2020-02-07,3480, Sentinel 1,12
2021-10-09,4131, Sentinel 1,6
2017-08-30,3322, Sentinel 1,6
2022-11-23,3172, Sentinel 1,12
2019-09-22,3707, Sentinel 1,12
2019-01-22,4048, Sentinel 1,12
2018-11-14,3750, Sentinel 1,12
2017-06-02,3407, Sentinel 1,6
2018-09-24,3618, Sentinel 1,6
2022-10-13,3486, Sentinel 1,12
2020-05-13,3708, Sentinel 1,12
2020-07-27,3650, Sentinel 1,6
2020-08-18,3606, Sentinel 1,12
2018-10-31,3754, Sentinel 1,6
2022-04-13,3931, Sentinel 2,10
2022-03-04,3614, Sentinel 1,12
2021-07-02,3921, Sentinel 2,10
2022-11-01,3571, Sentinel 1,12
2019-02-19,3669, Sentinel 1,12
2021-07-20,3947, Sentinel 2,5
2021-07-22,3983, Sentinel 2,10
2021-10-25,3973, Sentinel 2,10
2022-08-21,3654, Sentinel 1,12
2019-11-03,3342, Sentinel 1,12
2018-11-21,3708, Sentinel 1,12
2020-11-21,3505, Sentinel 1,12
2021-09-12,3730, Sentinel 1,12
2022-06-27,3626, Sentinel 1,12
2017-07-01,3755, Sentinel 2,5
2017-10-15,3544, Sentinel 1,12
2018-11-02,3819, Sentinel 1,12
2020-08-14,3541, Sentinel 1,6
2021-01-25,3722, Sentinel 1,6
2019-10-07,3529, Sentinel 1,6
2017-07-31,3870, Sentinel 2,10
2018-04-28,3624, Sentinel 1,6
2021-09-18,3617, Sentinel 1,12
2017-06-29,3545, Sentinel 1,12
2019-04-17,3554, Sentinel 1,6
2019-03-05,3329, Sentinel 1,6
2020-10-16,3641, Sentinel 1,12
2022-07-09,3581, Sentinel 1,12
2019-03-18,3599, Sentinel 1,6
2019-10-01,3453, Sentinel 1,6
2018-04-10,3432, Sentinel 1,6
2017-12-29,3466, Sentinel 1,6
2021-04-13,3890, Sentinel 2,10
2017-07-16,3485, Sentinel 1,12
2017-01-09,3385, Sentinel 1,6
2019-04-04,3634, Sentinel 1,6
2021-07-10,3470, Sentinel 1,6
2018-08-10,3749, Sentinel 1,12
2021-02-07,3586, Sentinel 1,12
2021-12-01,3639, Sentinel 1,6
2020-10-14,3752, Sentinel 1,6
2021-10-27,3872, Sentinel 1,6
2017-01-02,3663, Sentinel 1,6
2019-10-13,4111, Sentinel 1,6
2019-09-07,3382, Sentinel 1,6
2021-11-25,3586, Sentinel 1,6
2020-02-19,3439, Sentinel 1,12
2021-06-11,3649, Sentinel 1,6
2020-09-29,3608, Sentinel 1,12
2022-01-03,3495, Sentinel 1,12
2018-12-14,3568, Sentinel 1,12
2016-09-07,3345, Sentinel 1,12
2021-10-26,3856, Sentinel 1,6
2016-07-11,3281, Sentinel 1,12
2019-11-15,3578, Sentinel 1,12
2020-08-08,3522, Sentinel 1,6
2021-07-07,3629, Sentinel 1,12
2017-09-11,3563, Sentinel 1,6
2018-08-11,3717, Sentinel 1,12
2019-01-11,3695, Sentinel 1,6
2019-06-25,3506, Sentinel 1,12
2021-01-10,3605, Sentinel 1,12
2016-10-20,3127, Sentinel 1,12
2018-06-30,3625, Sentinel 1,12
2018-09-13,3322, Sentinel 1,6
2021-08-28,3976, Sentinel 1,6
2021-01-23,3979, Sentinel 1,12
2018-12-12,3770, Sentinel 1,6
2020-06-28,3611, Sentinel 1,6
2019-05-29,3514, Sentinel 1,6
2021-08-21,3796, Sentinel 1,6
2022-03-22,4024, Sentinel 2,10
2017-11-04,3492, Sentinel 1,6
2017-08-20,3798, Sentinel 2,10
2022-06-30,3984, Sentinel 2,5
2021-12-19,3808, Sentinel 1,6
2018-01-14,3982, Sentinel 1,12
2017-02-14,3340, Sentinel 1,6
2019-01-06,4068, Sentinel 1,6
2018-08-04,3600, Sentinel 1,12
2021-09-21,3463, Sentinel 1,6
2018-05-09,3428, Sentinel 1,6
2020-12-27,3919, Sentinel 1,6
2020-07-08,3820, Sentinel 2,5
2017-08-25,3440, Sentinel 1,6
2018-01-17,3731, Sentinel 1,6
2022-09-20,3780, Sentinel 2,10
2018-06-17,3688, Sentinel 1,12
2019-12-20,3602, Sentinel 1,6
2017-12-14,3630, Sentinel 1,12
2021-04-16,3869, Sentinel 2,10
2022-02-08,3834, Sentinel 1,12
2021-09-29,3680, Sentinel 1,12
2019-12-22,3483, Sentinel 1,12
2021-01-09,3515, Sentinel 1,12
2021-10-08,4045, Sentinel 2,10
2017-01-10,3949, Sentinel 1,6
2021-10-06,4039, Sentinel 2,10
2021-10-11,3611, Sentinel 1,12
2021-06-20,3852, Sentinel 2,10
2018-09-22,3667, Sentinel 1,12
2021-04-18,3595, Sentinel 1,6
2015-10-14,3625, Sentinel 1,12
2021-04-30,3474, Sentinel 1,6
2022-04-01,4026, Sentinel 2,10
2018-06-11,3620, Sentinel 1,12
2019-01-05,4166, Sentinel 1,6
2016-07-31,3509, Sentinel 2,10
2021-01-07,4045, Sentinel 1,6
2017-08-15,3518, Sentinel 1,12
2017-12-16,3671, Sentinel 1,6
2021-04-14,3696, Sentinel 1,12
2019-06-04,3511, Sentinel 1,6
2019-01-29,3637, Sentinel 1,6
2020-11-16,3462, Sentinel 1,12
2022-05-09,3735, Sentinel 2,5
2020-10-28,3538, Sentinel 1,12
2017-05-17,3499, Sentinel 1,12
2019-12-30,3926, Sentinel 1,12
2022-05-19,3688, Sentinel 2,10
2021-10-15,3501, Sentinel 1,6
2018-03-26,3581, Sentinel 1,12
2017-01-16,3551, Sentinel 1,6
2022-06-15,3713, Sentinel 1,12
2017-02-13,3857, Sentinel 1,6
2019-06-15,3380, Sentinel 1,6
2021-06-15,3838, Sentinel 2,10
2021-04-24,3911, Sentinel 2,10
2021-05-09,3623, Sentinel 1,12
2020-02-20,3448, Sentinel 1,12
2019-10-10,3292, Sentinel 1,12
2021-09-28,4045, Sentinel 2,5
2020-01-04,3835, Sentinel 1,12
2016-11-10,3138, Sentinel 1,6
2022-06-05,3900, Sentinel 2,10
2017-10-02,3561, Sentinel 1,12
2021-09-28,4014, Sentinel 2,10
2019-03-15,3504, Sentinel 1,12
2018-07-16,4150, Sentinel 2,5
2021-09-20,3535, Sentinel 1,6
2017-02-07,3367, Sentinel 1,6
2021-09-21,3743, Sentinel 2,10
2015-09-08,3707, Sentinel 1,12
2020-06-27,3993, Sentinel 2,10
2019-08-10,3838, Sentinel 2,10
2019-05-07,3593, Sentinel 1,12
2017-11-19,3633, Sentinel 1,12
2015-11-07,3587, Sentinel 1,12
2022-03-20,3900, Sentinel 2,5
2021-05-03,3879, Sentinel 2,10
2018-04-15,3926, Sentinel 1,6
2018-07-02,3648, Sentinel 1,6
2017-12-28,3687, Sentinel 1,6
2017-08-15,3858, Sentinel 2,5
2020-09-07,3623, Sentinel 1,6
2019-10-04,3360, Sentinel 1,12
2021-10-13,3963, Sentinel 2,10
2019-03-11,3482, Sentinel 1,6
2019-01-17,3745, Sentinel 1,6
2022-09-28,3839, Sentinel 2,5
2017-07-19,3423, Sentinel 1,6
2020-01-30,3513, Sentinel 1,6
2019-04-13,3786, Sentinel 1,12
2021-07-03,3735, Sentinel 2,5
2019-06-21,3861, Sentinel 2,5
2020-12-18,3971, Sentinel 1,12
2018-07-14,4050, Sentinel 2,5
2020-11-25,3666, Sentinel 1,6
2021-09-13,4035, Sentinel 2,10
2020-12-02,3813, Sentinel 1,6
2020-11-28,3687, Sentinel 1,12
2018-01-25,3677, Sentinel 1,12
2017-07-31,3483, Sentinel 1,6
2020-12-30,3543, Sentinel 1,6
2016-02-06,3705, Sentinel 1,12
2021-05-12,3568, Sentinel 1,6
2016-01-08,3794, Sentinel 1,12
2020-10-05,3553, Sentinel 1,12
2020-04-05,3262, Sentinel 1,6
2018-06-15,3697, Sentinel 1,6
2020-08-23,3625, Sentinel 1,12
2019-08-02,3528, Sentinel 1,6
2018-10-10,3661, Sentinel 1,12
2017-04-09,3410, Sentinel 1,6
2021-12-25,3610, Sentinel 1,6
2018-01-03,3284, Sentinel 1,6
2021-07-30,3881, Sentinel 2,5
2017-09-14,3569, Sentinel 1,12
2020-12-25,3699, Sentinel 1,6
2018-08-31,3690, Sentinel 1,6
2019-06-01,3869, Sentinel 2,5
2020-04-17,3436, Sentinel 1,6
2021-01-27,3585, Sentinel 1,12
2020-07-21,3503, Sentinel 1,6
2017-07-07,3520, Sentinel 1,6
2020-08-22,4066, Sentinel 2,5
2016-05-05,3391, Sentinel 1,12
2016-10-29,3413, Sentinel 2,10
2018-12-20,3561, Sentinel 1,12
2022-04-08,3715, Sentinel 2,10
2016-11-18,3381, Sentinel 1,12
2020-08-06,3670, Sentinel 1,12
2021-11-14,3769, Sentinel 1,6
2021-07-16,3502, Sentinel 1,6
2021-08-24,4150, Sentinel 2,10
2021-10-02,3510, Sentinel 1,6
2017-08-19,3469, Sentinel 1,6
2016-10-25,3143, Sentinel 1,12
2017-12-10,3515, Sentinel 1,6
2019-03-17,3865, Sentinel 1,6
2021-09-24,3792, Sentinel 2,5
2022-01-12,4031, Sentinel 1,12
2019-09-05,3272, Sentinel 1,12
2021-06-25,3911, Sentinel 2,10
2018-01-28,3719, Sentinel 1,6
2021-11-28,3687, Sentinel 1,12
2019-12-25,3636, Sentinel 1,6
2022-04-08,3962, Landsat 9,8
2022-03-31,4124, Landsat 8,8
2022-05-03,4572, Landsat 9,8
2022-05-10,4152, Landsat 9,8
2022-08-07,4017, Landsat 9,8
2022-04-16,4062, Landsat 8,8
2022-10-09,4194, Landsat 8,8
2022-08-15,3685, Landsat 8,8
2022-06-27,3766, Landsat 9,8
2022-06-03,3676, Landsat 8,8
2022-05-02,3820, Landsat 8,8
2022-03-23,4256, Landsat 9,8
2013-09-30,3626, Landsat 8,8
2022-06-28,3923, Landsat 8,8
2022-06-19,4002, Landsat 8,8
2022-08-14,3655, Landsat 9,8
2022-06-04,4151, Landsat 9,8
2022-07-28,3680, Landsat 8,8
2022-10-02,3716, Landsat 8,8
2022-04-24,4159, Landsat 9,8
2013-08-14,3186, Landsat 7,8
2022-07-06,3970, Landsat 9,8
2022-07-14,3863, Landsat 8,8
2013-08-22,2693, Landsat 8,8
2013-08-30,4012, Landsat 7,8
2022-11-10,3631, Landsat 8,8
