mid_date, v [m/yr], satellite, dt (days)
2019-08-10,1583, Sentinel 2,10
2019-06-15,1411, Sentinel 1,6
2022-03-20,1543, Sentinel 2,5
2021-05-03,1492, Sentinel 2,10
2018-07-02,1476, Sentinel 1,6
2017-08-15,1400, Sentinel 2,5
2022-09-28,1532, Sentinel 2,5
2017-07-19,1457, Sentinel 1,6
2021-07-03,1466, Sentinel 2,5
2019-06-21,1631, Sentinel 2,5
2018-07-14,1585, Sentinel 2,5
2021-09-13,1532, Sentinel 2,10
2021-08-14,1628, Sentinel 2,5
2017-07-31,1553, Sentinel 1,6
2018-06-15,1554, Sentinel 1,6
2021-07-30,1589, Sentinel 2,5
2017-09-14,1547, Sentinel 1,12
2018-08-31,1561, Sentinel 1,6
2019-06-01,1537, Sentinel 2,5
2017-07-07,1484, Sentinel 1,6
2016-10-29,1583, Sentinel 2,10
2020-08-06,1494, Sentinel 1,12
2021-08-24,1557, Sentinel 2,10
2017-08-19,1598, Sentinel 1,6
2021-06-10,1478, Sentinel 1,6
2019-06-03,1423, Sentinel 1,6
2019-09-05,1481, Sentinel 1,12
2021-06-25,1580, Sentinel 2,10
2022-08-07,1613, Landsat 9,8
2022-04-08,1320, Landsat 9,8
2022-03-31,1751, Landsat 8,8
2022-08-15,1394, Landsat 8,8
2022-05-03,2181, Landsat 9,8
2022-05-10,1547, Landsat 9,8
2022-08-07,1582, Landsat 9,8
2022-10-10,1616, Landsat 9,8
2022-04-16,1864, Landsat 8,8
2022-10-09,2078, Landsat 8,8
2022-08-15,1439, Landsat 8,8
2022-06-27,1439, Landsat 9,8
2013-10-17,1035, Landsat 7,8
2022-05-02,1538, Landsat 8,8
2022-03-23,1870, Landsat 9,8
2013-09-30,1497, Landsat 8,8
2022-06-28,1488, Landsat 8,8
2022-08-14,1458, Landsat 9,8
2022-06-28,1394, Landsat 8,8
2013-04-07,1672, Landsat 8,10
2022-06-04,1658, Landsat 9,8
2022-07-14,1393, Landsat 8,8
2022-10-02,1481, Landsat 8,8
2013-04-08,1266, Landsat 8,11
2022-07-06,1616, Landsat 9,8
2013-10-01,2019, Landsat 7,8
2022-10-02,1437, Landsat 8,8
2013-10-09,2007, Landsat 8,8
2013-08-14,1466, Landsat 7,8
2013-08-30,1231, Landsat 7,8
2022-04-24,1597, Landsat 9,8
2022-05-03,2040, Landsat 9,8
2013-08-14,1611, Landsat 7,8
2022-07-06,1570, Landsat 9,8
2022-07-14,1499, Landsat 8,8
