mid_date, v [m/yr], satellite, dt (days)
2017-08-21,1455, Sentinel 1,12
2022-01-22,1695, Sentinel 1,12
2019-09-14,1387, Sentinel 1,6
2021-07-27,1695, Sentinel 2,10
2022-06-23,1588, Sentinel 2,5
2019-07-22,1352, Sentinel 1,6
2017-01-04,1408, Sentinel 1,6
2018-05-22,1721, Sentinel 1,6
2017-06-26,1295, Sentinel 1,6
2020-01-24,1678, Sentinel 1,6
2021-07-13,1341, Sentinel 1,12
2020-08-02,1637, Sentinel 1,6
2016-04-16,1658, Sentinel 1,12
2018-09-12,1305, Sentinel 1,6
2019-08-25,1635, Sentinel 2,10
2021-09-24,1319, Sentinel 1,12
2020-05-02,1644, Sentinel 1,12
2022-07-20,1588, Sentinel 2,5
2022-07-25,1552, Sentinel 2,10
2022-09-13,1578, Sentinel 2,5
2020-08-25,1380, Sentinel 1,12
2022-07-26,1063, Sentinel 1,12
2016-03-25,1133, Sentinel 1,12
2020-07-04,1324, Sentinel 1,6
2021-08-06,1033, Sentinel 1,12
2020-12-11,1449, Sentinel 1,12
2019-12-27,1447, Sentinel 1,6
2018-08-02,1278, Sentinel 1,6
2016-03-13,1873, Sentinel 1,12
2016-06-05,1439, Sentinel 1,12
2019-09-25,1619, Sentinel 1,6
2019-12-24,1877, Sentinel 1,6
2021-06-14,1438, Sentinel 1,12
2021-10-05,1617, Sentinel 2,10
2020-08-24,1778, Sentinel 2,5
2018-10-06,233, Sentinel 1,6
2021-08-02,1436, Sentinel 1,12
2020-01-17,1373, Sentinel 1,6
2019-10-01,1352, Sentinel 1,6
2020-03-30,629, Sentinel 1,6
2021-08-03,1194, Sentinel 1,6
2021-01-08,1800, Sentinel 1,6
2022-10-03,1716, Sentinel 2,5
2022-04-04,1890, Sentinel 2,5
2019-08-15,1292, Sentinel 1,6
2021-06-22,1642, Sentinel 2,10
2019-05-29,1317, Sentinel 2,10
2016-10-11,1491, Sentinel 1,6
2020-05-22,1252, Sentinel 1,6
2018-08-20,1617, Sentinel 2,5
2019-03-24,1751, Sentinel 1,6
2019-08-08,1784, Sentinel 2,5
2016-05-12,1673, Sentinel 2,10
2017-05-27,1460, Sentinel 1,6
2019-02-09,1131, Sentinel 1,6
2021-05-14,1467, Sentinel 1,12
2019-08-14,1216, Sentinel 1,6
2019-07-30,1068, Sentinel 1,12
2017-12-30,1766, Sentinel 1,6
2020-03-12,1217, Sentinel 1,6
2021-10-21,1916, Sentinel 1,6
2021-09-25,1599, Sentinel 2,10
2018-05-12,1553, Sentinel 1,12
2019-01-03,1686, Sentinel 1,12
2021-10-18,1653, Sentinel 2,5
2018-11-11,1545, Sentinel 1,6
2021-06-17,1632, Sentinel 1,6
2020-01-20,1698, Sentinel 1,6
2016-06-03,1376, Sentinel 1,12
2019-11-13,1703, Sentinel 1,6
2017-06-08,1622, Sentinel 1,6
2021-07-29,1222, Sentinel 1,6
2019-06-06,1177, Sentinel 1,12
2018-06-09,1641, Sentinel 1,6
2020-06-21,1361, Sentinel 1,6
2018-10-19,1698, Sentinel 1,6
2017-04-23,2073, Sentinel 1,12
2020-08-20,1572, Sentinel 1,6
2019-01-25,1441, Sentinel 1,6
2021-06-04,1917, Sentinel 1,6
2021-10-13,1617, Sentinel 2,5
2016-10-08,1628, Sentinel 1,12
2021-06-23,1480, Sentinel 1,6
2021-03-30,1344, Sentinel 1,6
2020-12-01,1913, Sentinel 1,6
2019-08-12,1276, Sentinel 1,12
2022-04-09,1674, Sentinel 2,5
2021-02-28,1042, Sentinel 1,6
2017-10-11,1931, Sentinel 1,6
2022-07-22,1574, Sentinel 2,10
2021-07-28,1310, Sentinel 1,6
2018-01-21,1613, Sentinel 1,12
2016-04-23,1255, Sentinel 1,12
2021-05-08,1382, Sentinel 1,12
2020-08-09,1784, Sentinel 2,5
2019-08-13,1617, Sentinel 2,5
2020-10-13,1486, Sentinel 1,6
2021-10-01,1331, Sentinel 1,12
2022-03-25,1718, Sentinel 2,5
2021-11-25,1115, Sentinel 1,6
2018-06-20,1458, Sentinel 1,6
2020-06-13,1467, Sentinel 1,12
2016-11-30,1086, Sentinel 1,12
2019-08-10,1683, Sentinel 2,5
2019-06-27,1235, Sentinel 1,6
2021-11-22,641, Sentinel 1,12
2017-05-21,1241, Sentinel 1,6
2021-06-22,1114, Sentinel 1,6
2017-02-01,1472, Sentinel 1,6
2016-11-19,1303, Sentinel 1,12
2021-01-18,1147, Sentinel 1,6
2020-10-30,1629, Sentinel 1,12
2018-06-24,1689, Sentinel 1,12
2018-06-23,1318, Sentinel 1,12
2021-11-08,1462, Sentinel 1,6
2018-01-04,1319, Sentinel 1,6
2017-07-11,1092, Sentinel 1,12
2020-12-09,802, Sentinel 1,12
2017-07-13,1501, Sentinel 1,6
2021-09-23,1566, Sentinel 2,10
2018-01-11,1751, Sentinel 1,6
2018-02-20,943, Sentinel 1,6
2020-10-01,1799, Sentinel 1,6
2019-07-21,1662, Sentinel 1,6
2022-10-06,1296, Sentinel 1,12
2019-01-31,1314, Sentinel 1,6
2018-08-22,1632, Sentinel 2,10
2017-06-07,1389, Sentinel 1,6
2021-07-20,1673, Sentinel 1,12
2018-07-15,1232, Sentinel 1,6
2021-02-11,1508, Sentinel 1,6
2019-06-21,1736, Sentinel 1,6
2019-10-20,1501, Sentinel 1,6
2021-06-18,1713, Sentinel 2,5
2017-12-07,1210, Sentinel 1,12
2016-11-13,1774, Sentinel 1,12
2018-06-27,1383, Sentinel 1,6
2019-06-28,1310, Sentinel 1,6
2021-02-16,1295, Sentinel 1,6
2019-11-07,1532, Sentinel 1,6
2020-08-27,1456, Sentinel 1,6
2021-07-11,1354, Sentinel 1,6
2021-06-26,1468, Sentinel 1,12
2022-10-20,1627, Sentinel 1,12
2018-01-23,1693, Sentinel 1,6
2020-03-17,1511, Sentinel 1,6
2017-08-10,1592, Sentinel 2,10
2019-12-01,1400, Sentinel 1,6
2018-06-02,1895, Sentinel 1,6
2021-08-12,1058, Sentinel 1,12
2018-01-29,1905, Sentinel 1,6
2016-03-30,1326, Sentinel 1,12
2022-06-08,1552, Sentinel 2,5
2019-01-07,651, Sentinel 1,12
2018-05-04,1578, Sentinel 1,6
2019-09-29,1915, Sentinel 1,12
2019-08-18,1619, Sentinel 2,5
2022-05-16,1768, Sentinel 2,5
2021-04-03,1682, Sentinel 1,12
2020-08-24,1178, Sentinel 1,12
2018-11-23,1084, Sentinel 1,6
2021-03-12,1266, Sentinel 1,6
2020-07-01,1687, Sentinel 1,12
2018-12-17,1645, Sentinel 1,6
2022-09-12,1092, Sentinel 1,12
2016-04-19,1697, Sentinel 2,10
2019-04-19,1375, Sentinel 1,12
2019-04-16,1289, Sentinel 1,6
2016-08-16,1252, Sentinel 1,12
2019-04-01,1177, Sentinel 1,12
2017-11-28,2420, Sentinel 1,6
2017-06-11,1411, Sentinel 1,12
2018-03-17,999, Sentinel 1,6
2022-05-24,1718, Sentinel 2,5
2021-01-19,1030, Sentinel 1,6
2017-03-04,972, Sentinel 1,6
2017-07-31,1682, Sentinel 2,5
2021-10-11,1612, Sentinel 2,5
2020-07-31,1355, Sentinel 1,12
2020-07-21,1346, Sentinel 1,6
2021-08-01,1269, Sentinel 1,12
2017-08-30,1360, Sentinel 1,6
2022-11-23,1648, Sentinel 1,12
2021-01-26,1600, Sentinel 1,12
2017-06-02,1007, Sentinel 1,6
2018-09-24,899, Sentinel 1,6
2022-10-13,1393, Sentinel 1,12
2018-10-31,416, Sentinel 1,6
2022-04-13,1614, Sentinel 2,10
2021-06-19,1202, Sentinel 1,12
2022-03-04,1471, Sentinel 1,12
2021-07-02,1695, Sentinel 2,10
2019-02-19,1024, Sentinel 1,12
2021-07-20,1562, Sentinel 2,5
2021-07-22,1635, Sentinel 2,10
2021-10-25,1650, Sentinel 2,10
2022-08-21,1340, Sentinel 1,12
2019-11-03,908, Sentinel 1,12
2020-11-21,2017, Sentinel 1,12
2022-06-27,944, Sentinel 1,12
2017-07-01,1708, Sentinel 2,5
2021-04-17,1783, Sentinel 1,6
2018-04-28,1603, Sentinel 1,6
2021-09-18,1518, Sentinel 1,12
2019-04-17,1387, Sentinel 1,6
2021-03-23,1538, Sentinel 1,12
2019-03-05,1428, Sentinel 1,6
2022-07-09,1346, Sentinel 1,12
2019-03-18,1589, Sentinel 1,6
2018-04-10,923, Sentinel 1,6
2017-12-29,1715, Sentinel 1,6
2019-01-03,1281, Sentinel 1,12
2021-04-13,1629, Sentinel 2,10
2017-01-09,868, Sentinel 1,6
2021-06-11,2034, Sentinel 1,6
2016-09-07,1026, Sentinel 1,12
2021-05-11,1030, Sentinel 1,6
2019-05-16,1003, Sentinel 1,6
2017-09-11,1552, Sentinel 1,6
2018-06-30,1455, Sentinel 1,12
2021-08-28,1145, Sentinel 1,6
2020-06-28,1568, Sentinel 1,6
2019-05-29,1384, Sentinel 1,6
2022-03-22,1511, Sentinel 2,10
2017-11-04,1207, Sentinel 1,6
2017-08-20,1560, Sentinel 2,10
2022-06-30,1625, Sentinel 2,5
2018-01-14,1662, Sentinel 1,12
2017-02-14,1238, Sentinel 1,6
2019-01-06,1586, Sentinel 1,6
2018-08-04,1260, Sentinel 1,12
2021-09-21,1658, Sentinel 1,6
2018-05-09,1292, Sentinel 1,6
2020-12-27,638, Sentinel 1,6
2020-07-08,1677, Sentinel 2,5
2017-08-25,1142, Sentinel 1,6
2022-09-20,1549, Sentinel 2,10
2021-04-16,1650, Sentinel 2,10
2021-10-08,1621, Sentinel 2,10
2017-01-10,1403, Sentinel 1,6
2021-09-06,1662, Sentinel 2,5
2020-02-28,1610, Sentinel 1,6
2021-04-30,1535, Sentinel 1,6
2022-04-01,1425, Sentinel 2,10
2018-06-11,1289, Sentinel 1,12
2016-07-31,1490, Sentinel 2,10
2021-01-07,1046, Sentinel 1,6
2017-08-15,1227, Sentinel 1,12
2019-06-04,1217, Sentinel 1,6
2019-01-29,677, Sentinel 1,6
2022-05-09,1553, Sentinel 2,5
2017-05-17,1205, Sentinel 1,12
2021-10-15,1518, Sentinel 1,6
2017-01-16,1443, Sentinel 1,6
2017-02-13,345, Sentinel 1,6
2019-08-05,1187, Sentinel 1,12
2021-06-15,1676, Sentinel 2,10
2021-05-09,1131, Sentinel 1,12
2021-09-28,1682, Sentinel 2,5
2020-01-04,501, Sentinel 1,12
2016-11-10,1444, Sentinel 1,6
2022-06-05,1597, Sentinel 2,10
2021-09-28,1581, Sentinel 2,10
2018-12-26,2181, Sentinel 1,6
2017-02-07,1291, Sentinel 1,6
2020-09-19,1384, Sentinel 1,6
2020-01-14,883, Sentinel 1,6
2020-06-27,1579, Sentinel 2,10
2019-08-10,1602, Sentinel 2,10
2019-06-15,1370, Sentinel 1,6
2022-03-20,1516, Sentinel 2,5
2021-05-03,1566, Sentinel 2,10
2018-07-02,1283, Sentinel 1,6
2019-03-11,2020, Sentinel 1,6
2022-09-28,1588, Sentinel 2,5
2017-07-19,1075, Sentinel 1,6
2020-01-30,1554, Sentinel 1,6
2021-07-03,1617, Sentinel 2,5
2019-06-21,1690, Sentinel 2,5
2018-07-14,1688, Sentinel 2,5
2019-12-27,835, Sentinel 1,6
2020-11-25,1456, Sentinel 1,6
2021-09-13,1597, Sentinel 2,10
2021-08-14,1755, Sentinel 2,5
2021-04-11,1091, Sentinel 1,6
2021-05-12,1377, Sentinel 1,6
2020-04-05,1559, Sentinel 1,6
2018-06-15,1087, Sentinel 1,6
2017-04-09,646, Sentinel 1,6
2018-01-03,1381, Sentinel 1,6
2021-07-30,1776, Sentinel 2,5
2021-03-18,1375, Sentinel 1,6
2017-09-14,1097, Sentinel 1,12
2018-08-31,1387, Sentinel 1,6
2019-06-01,1668, Sentinel 2,5
2019-01-01,1929, Sentinel 1,6
2017-07-07,1116, Sentinel 1,6
2020-08-22,1765, Sentinel 2,5
2016-10-29,1664, Sentinel 2,10
2021-11-14,1246, Sentinel 1,6
2021-08-24,1657, Sentinel 2,10
2017-08-19,1238, Sentinel 1,6
2017-12-10,1941, Sentinel 1,6
2021-06-10,1482, Sentinel 1,6
2019-03-17,1705, Sentinel 1,6
2019-06-03,1107, Sentinel 1,6
2019-09-05,1392, Sentinel 1,12
2021-06-25,1693, Sentinel 2,10
2020-12-06,609, Sentinel 1,6
2018-01-28,1587, Sentinel 1,6
2021-11-28,1808, Sentinel 1,12
2019-12-25,1699, Sentinel 1,6
2022-08-07,1680, Landsat 9,8
2022-04-08,1427, Landsat 9,8
2022-03-31,1914, Landsat 8,8
2022-08-15,1554, Landsat 8,8
2022-05-03,1668, Landsat 9,8
2022-05-10,1279, Landsat 9,8
2022-08-07,1557, Landsat 9,8
2022-10-10,1583, Landsat 9,8
2022-04-16,2054, Landsat 8,8
2022-10-09,1839, Landsat 8,8
2022-08-15,1696, Landsat 8,8
2022-06-27,1592, Landsat 9,8
2013-10-17,1404, Landsat 7,8
2022-05-02,1837, Landsat 8,8
2022-03-23,1865, Landsat 9,8
2013-09-30,1610, Landsat 8,8
2022-06-28,1546, Landsat 8,8
2022-08-14,1703, Landsat 9,8
2022-06-28,1367, Landsat 8,8
2013-04-07,1864, Landsat 8,10
2022-06-04,1570, Landsat 9,8
2022-07-14,1589, Landsat 8,8
2022-10-02,1620, Landsat 8,8
2013-04-08,1291, Landsat 8,11
2022-07-06,1713, Landsat 9,8
2013-10-01,2071, Landsat 7,8
2022-10-02,1594, Landsat 8,8
2013-10-09,2130, Landsat 8,8
2013-08-14,1690, Landsat 7,8
2013-08-30,1118, Landsat 7,8
2013-08-22,1700, Landsat 8,8
2022-04-24,1414, Landsat 9,8
2022-05-03,1755, Landsat 9,8
2022-10-18,1270, Landsat 8,8
2013-08-14,1594, Landsat 7,8
2022-07-06,1675, Landsat 9,8
2022-07-14,1680, Landsat 8,8
