mid_date, v [m/yr], satellite, dt (days)
2021-06-10,3271, Sentinel 1,6
2019-06-03,3100, Sentinel 1,6
2021-06-25,3532, Sentinel 2,10
2018-01-28,3565, Sentinel 1,6
2022-08-07,3453, Landsat 9,8
2022-04-08,3082, Landsat 9,8
2022-03-31,3343, Landsat 8,8
2022-08-15,3112, Landsat 8,8
2022-05-03,3670, Landsat 9,8
2022-05-10,3131, Landsat 9,8
2022-08-07,3545, Landsat 9,8
2022-10-10,3330, Landsat 9,8
2022-04-16,3417, Landsat 8,8
2022-10-09,3864, Landsat 8,8
2022-08-15,3059, Landsat 8,8
2022-06-27,3158, Landsat 9,8
2022-09-08,3848, Landsat 9,8
2022-06-03,2968, Landsat 8,8
2013-10-17,3263, Landsat 7,8
2022-05-02,2992, Landsat 8,8
2022-03-23,3514, Landsat 9,8
2013-09-30,3399, Landsat 8,8
2022-06-28,3336, Landsat 8,8
2022-08-14,3103, Landsat 9,8
2022-06-28,3135, Landsat 8,8
2013-04-07,3357, Landsat 8,10
2022-06-04,3408, Landsat 9,8
2022-07-14,3218, Landsat 8,8
2022-10-02,3256, Landsat 8,8
2013-04-08,3325, Landsat 8,11
2022-07-06,3311, Landsat 9,8
2013-10-01,4248, Landsat 7,8
2022-10-02,2999, Landsat 8,8
2013-10-09,3992, Landsat 8,8
2013-08-14,3419, Landsat 7,8
2022-04-24,3393, Landsat 9,8
2022-05-03,3214, Landsat 9,8
2013-08-14,3213, Landsat 7,8
2022-07-06,3311, Landsat 9,8
2022-07-14,3326, Landsat 8,8
