mid_date, v [m/yr], satellite, dt (days)
2021-07-07,2424, Sentinel 1,12
2017-09-11,2395, Sentinel 1,6
2018-08-11,2425, Sentinel 1,12
2019-06-25,2472, Sentinel 1,12
2018-06-30,2279, Sentinel 1,12
2018-09-13,2285, Sentinel 1,6
2021-08-28,2434, Sentinel 1,6
2020-06-28,2324, Sentinel 1,6
2019-05-29,2294, Sentinel 1,6
2021-08-21,2450, Sentinel 1,6
2022-03-22,2521, Sentinel 2,10
2017-08-20,2469, Sentinel 2,10
2022-06-30,2489, Sentinel 2,5
2018-08-04,2361, Sentinel 1,12
2021-09-21,2456, Sentinel 1,6
2020-07-08,2427, Sentinel 2,5
2017-08-25,2287, Sentinel 1,6
2022-09-20,2453, Sentinel 2,10
2018-06-17,2527, Sentinel 1,12
2021-04-16,2490, Sentinel 2,10
2021-10-08,2551, Sentinel 2,10
2021-10-06,2589, Sentinel 2,10
2021-06-20,2470, Sentinel 2,10
2018-09-22,2247, Sentinel 1,12
2015-10-14,2408, Sentinel 1,12
2022-04-01,2543, Sentinel 2,10
2018-06-11,2218, Sentinel 1,12
2016-07-31,2375, Sentinel 2,10
2017-08-15,2289, Sentinel 1,12
2019-06-04,2423, Sentinel 1,6
2022-05-09,2431, Sentinel 2,5
2017-05-17,2539, Sentinel 1,12
2022-05-19,2224, Sentinel 2,10
2022-06-15,2529, Sentinel 1,12
2019-06-15,2353, Sentinel 1,6
2021-06-15,2470, Sentinel 2,10
2021-04-24,2453, Sentinel 2,10
2021-09-28,2551, Sentinel 2,5
2022-06-05,2511, Sentinel 2,10
2017-10-02,2026, Sentinel 1,12
2021-09-28,2531, Sentinel 2,10
2018-07-16,2634, Sentinel 2,5
2021-09-20,2456, Sentinel 1,6
2021-09-21,2250, Sentinel 2,10
2015-09-08,2429, Sentinel 1,12
2020-06-27,2541, Sentinel 2,10
2019-08-10,2479, Sentinel 2,10
2019-05-07,2415, Sentinel 1,12
2022-03-20,2430, Sentinel 2,5
2021-05-03,2515, Sentinel 2,10
2018-07-02,2416, Sentinel 1,6
2017-08-15,2449, Sentinel 2,5
2020-09-07,2721, Sentinel 1,6
2021-10-13,2541, Sentinel 2,10
2022-09-28,2406, Sentinel 2,5
2017-07-19,2174, Sentinel 1,6
2021-07-03,2593, Sentinel 2,5
2019-06-21,2469, Sentinel 2,5
2018-07-14,2696, Sentinel 2,5
2021-09-13,2551, Sentinel 2,10
2017-07-31,2475, Sentinel 1,6
2018-06-15,2452, Sentinel 1,6
2020-08-23,2315, Sentinel 1,12
2019-08-02,2336, Sentinel 1,6
2021-07-30,2516, Sentinel 2,5
2017-09-14,2203, Sentinel 1,12
2018-08-31,2165, Sentinel 1,6
2019-06-01,2459, Sentinel 2,5
2020-07-21,2390, Sentinel 1,6
2017-07-07,2306, Sentinel 1,6
2020-08-22,2572, Sentinel 2,5
2016-10-29,2282, Sentinel 2,10
2022-04-08,2308, Sentinel 2,10
2020-08-06,2351, Sentinel 1,12
2021-07-16,2382, Sentinel 1,6
2021-08-24,2668, Sentinel 2,10
2017-08-19,2414, Sentinel 1,6
2021-09-24,2304, Sentinel 2,5
2019-09-05,2404, Sentinel 1,12
2021-06-25,2551, Sentinel 2,10
2022-04-07,2677, Landsat 8,8
2022-04-08,2406, Landsat 9,8
2022-03-31,2800, Landsat 8,8
2022-03-30,2445, Landsat 9,8
2022-05-03,3097, Landsat 9,8
2022-05-10,2619, Landsat 9,8
2022-08-07,2605, Landsat 9,8
2022-04-16,2692, Landsat 8,8
2022-10-09,2733, Landsat 8,8
2022-08-15,2260, Landsat 8,8
2022-06-27,2478, Landsat 9,8
2022-06-03,2264, Landsat 8,8
2022-05-02,2462, Landsat 8,8
2022-03-23,2676, Landsat 9,8
2013-09-30,2559, Landsat 8,8
2022-06-28,2402, Landsat 8,8
2022-08-14,2381, Landsat 9,8
2022-06-04,2680, Landsat 9,8
2022-07-28,2387, Landsat 8,8
2022-10-02,2352, Landsat 8,8
2022-04-24,2758, Landsat 9,8
2013-08-14,2412, Landsat 7,8
2022-07-06,2545, Landsat 9,8
2022-07-14,2371, Landsat 8,8
2013-08-22,1381, Landsat 8,8
2013-08-30,2682, Landsat 7,8
2022-11-10,2421, Landsat 8,8
